grade,substandard_description,substandard_id,direct_instructions,match_confidence,similarity_score,llm_explanation
7,"Classify samples as representative, random, or biased.",CCSS.MATH.CONTENT.7.SP.A.1+2,Skill: Pre-Algebra | Problem Type: Multiply by a positive or negative integer | Sequence: 2,Very Low,0.063,
7,Utilize data from a random sample to make informed inferences about a population characteristic that is not directly known.,CCSS.MATH.CONTENT.7.SP.A.2+1,Skill: Geometry | Problem Type: Identify corresponding angles and that they are equal | Sequence: 2,Very Low,0.107,
7,"Informally assess the degree of visual overlap of two numerical data distributions with similar variabilities, measuring the difference between the centers by expressing it as a multiple of a measure of variability.",CCSS.MATH.CONTENT.7.SP.B.3+1,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.341,
7,Use measures of center and measures of variability for numerical data from random samples to draw informal comparative inferences about two populations.,CCSS.MATH.CONTENT.7.SP.B.4+1,Skill: Geometry | Problem Type: Use knowledge of facts about angles to compute values of angles in a complex diagram | Sequence: 4,Low,0.230,
7,Identify the parts of a circle.,CCSS.MATH.CONTENT.7.G.B.4+1,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Medium,0.462,
7,Apply the formulas for the area of a circle to solve a variety of mathematical problems.,CCSS.MATH.CONTENT.7.G.B.4+2,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Medium,0.536,
7,Apply the formulas for the circumference of a circle to solve a variety of mathematical problems.,CCSS.MATH.CONTENT.7.G.B.4+3,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Medium,0.437,
7,Solving real world problems with area and circumference.,CCSS.MATH.CONTENT.7.G.B.4+4,Skill: Geometry | Problem Type: Find the surface area of a triangular pyramid | Sequence: 9,Very Low,0.163,
7,"Identify complementary, supplementary, vertical and adjacent angles.",CCSS.MATH.CONTENT.7.G.B.5+1,Skill: Geometry | Problem Type: Identify corresponding angles and that they are equal | Sequence: 2,Low,0.250,
7,"Find the measures of complementary, supplementary, vertical and adjacent angles.",CCSS.MATH.CONTENT.7.G.B.5+2,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,Low,0.337,
7,Recognize and explain why certain combinations of three measures do not form a triangle.,CCSS.MATH.CONTENT.7.G.A.2+3,Skill: Geometry | Problem Type: Use knowledge of facts about angles to compute values of angles in a complex diagram | Sequence: 4,Very Low,0.107,
7,"Describe cross-sections of prisms, pyramids, cylinders and cones.",CCSS.MATH.CONTENT.7.G.A.3+1,Skill: Geometry | Problem Type: Find the surface area of boxes (rectangular prisms) | Sequence: 7,Low,0.221,
7,Find the area of compound figures.,CCSS.MATH.CONTENT.7.G.B.6+1,Skill: Geometry | Problem Type: Use the equation A = π∙r∙r to find area of a circle given the radius or the diameter | Sequence: 6,High,0.605,
7,Solve mathematical problems involving the surface area of three-dimensional objects.,CCSS.MATH.CONTENT.7.G.B.6+2,Skill: Geometry | Problem Type: Find the surface area of rectangular pyramid | Sequence: 8,Low,0.368,
7,Solve real-world problems involving the surface area of three-dimensional objects.,CCSS.MATH.CONTENT.7.G.B.6+3,Skill: Geometry | Problem Type: Find the surface area of rectangular pyramid | Sequence: 8,Low,0.352,
7,null,CCSS.MATH.CONTENT.7.NS.A.2.A+1,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.000,
7,null,CCSS.MATH.CONTENT.7.NS.A.2.B+1,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.000,
7,null,CCSS.MATH.CONTENT.7.NS.A.1.C+1,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.000,
7,null,CCSS.MATH.CONTENT.7.NS.A.1.B+1,Skill: Geometry | Problem Type: Find value of unknown component angles using facts about angles | Sequence: 1,Very Low,0.000,
8,Identify the translation of a geomtetric figure.,CCSS.MATH.CONTENT.8.G.A.3+4,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.161,
8,"Multiply and divide powers with integer bases, following the appropriate exponent rules.",CCSS.MATH.CONTENT.8.EE.A.1+2,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.307,
8,Apply the power of a power rule to simplify expressions involving exponents.,CCSS.MATH.CONTENT.8.EE.A.1+3,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.109,
8,"Evaluate or simplify operations with exponents, including multiplication, division, and powers raised to other power.",CCSS.MATH.CONTENT.8.EE.A.1+4,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.077,
8,Identify and simplify equivalent expressions involving exponents using exponent rules.,CCSS.MATH.CONTENT.8.EE.A.1+6,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.212,
8,Convert between scientific and standard notation.,CCSS.MATH.CONTENT.8.EE.A.3+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.195,
8,Add or subtract two numbers that are in scientific notation.,CCSS.MATH.CONTENT.8.EE.A.4+2,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.083,
8,"Given two congruent figures, describe a sequence of rotations, reflections, and translations that exhibits the congruence between them.",CCSS.MATH.CONTENT.8.G.A.2+2,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.147,
8,Multiply or divide two numbers that are in scientific notation.,CCSS.MATH.CONTENT.8.EE.A.4+3,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.083,
8,Compare numbers in scientific notation.,CCSS.MATH.CONTENT.8.EE.A.4+4,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.118,
8,"Identify congruent figures, and use them to solve for missing sides and angles",CCSS.MATH.CONTENT.8.G.A.2+4,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.175,
8,"Identify similar figures, and use them to solve for missing sides and angles, and differentiate them from congruent figures.",CCSS.MATH.CONTENT.8.G.A.2+3,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.180,
8,Identify geometric transformations on a coordinate plane.,CCSS.MATH.CONTENT.8.G.A.2+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,Identify the dilation of a geometric figure using a given scale factor and center of dilation on a coordinate plane.,CCSS.MATH.CONTENT.8.G.A.3+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.132,
8,Identify the reflection of a geomtetric figure.,CCSS.MATH.CONTENT.8.G.A.3+2,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.161,
8,Identify the rotation of a geomtetric figure.,CCSS.MATH.CONTENT.8.G.A.3+3,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.161,
8,Identify a mising angle in a triangle.,CCSS.MATH.CONTENT.8.G.A.5+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,Intentify an angle exterior to a triangle.,CCSS.MATH.CONTENT.8.G.A.5+2,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.026,
8,Understand the angle-angle criterion for similarity of triangles.,CCSS.MATH.CONTENT.8.G.A.5+3,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.195,
8,"Identify parts of two parallel lines cut by a transversal including vertical angle, alternate interior angles, alternate exterior angles.",CCSS.MATH.CONTENT.8.G.A.5+4,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.032,
8,Solve problems involving relationships between the angles created by parallel lines cut by a transversal.,CCSS.MATH.CONTENT.8.G.A.5+5,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.098,
8,Identify whether or not a mathematical relation is a function.,CCSS.MATH.CONTENT.8.F.A.1+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,Identify whether or not a function is linear.,CCSS.MATH.CONTENT.8.F.A.3+2,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,"Identify whether a graph is increasing, decreasing or constant.",CCSS.MATH.CONTENT.8.F.B.4+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,Sketch a graph that exhibits verbally described qualitative features.,CCSS.MATH.CONTENT.8.F.B.5+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,Find the constant of proportionality.,CCSS.MATH.CONTENT.8.EE.B.5+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.176,
8,Graph proportional relationships.,CCSS.MATH.CONTENT.8.EE.B.5+2,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,"Write an equation, y = mx, for a line through the origin.",CCSS.MATH.CONTENT.8.EE.B.6+4,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.243,
8,"Compare two different proportional relationships represented in different ways (tables, equations and graphs).",CCSS.MATH.CONTENT.8.EE.B.5+3,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.055,
8,Find the slope of a linear function from a graph.,CCSS.MATH.CONTENT.8.EE.B.6+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.165,
8,Find the slope of a linear function from two points.,CCSS.MATH.CONTENT.8.EE.B.6+2,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.156,
8,Use similar triangles to explain why the slope m is the same between any two distinct points on a non-vertical line in the coordinate plane by making the distance between the points the hypotenuse of a right triangle and solving for the ratio of the vertical leg to the horizontal leg.,CCSS.MATH.CONTENT.8.EE.B.6+3,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.347,
8,Find the slope or the intercept from slope-intercept form.,CCSS.MATH.CONTENT.8.EE.B.6+5,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.215,
8,Graph a line in slope-intercept form.,CCSS.MATH.CONTENT.8.F.B.4+8,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,Graph a line in slope-intercept form in real world context.,CCSS.MATH.CONTENT.8.F.B.4+10,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,Write an equation in slope-intercept from (y = mx + b) for a graph of a line intercepting the vertical axis at b.,CCSS.MATH.CONTENT.8.F.B.4+13,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.195,
8,Write an equation for a linear function from a table.,CCSS.MATH.CONTENT.8.F.B.4+14,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.145,
8,"Analyze real-world linear situations to determine the rate of change and initial value, and explain the meaning of each quantity in context.",CCSS.MATH.CONTENT.8.F.B.4+12,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.225,
8,Write an equation for a linear function of a graph with real world context.,CCSS.MATH.CONTENT.8.F.B.4+11,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.097,
8,Graph a line in standard form.,CCSS.MATH.CONTENT.8.F.B.4+9,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,"Compare properties of two functions, each represented in a different way.",CCSS.MATH.CONTENT.8.F.A.2+1,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.048,
8,Solve linear equations including multi-step equations with the same variable on both sides,CCSS.MATH.CONTENT.8.EE.C.7.B+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.098,
8,"Solve linear equations in one variable as having one solution, infinitely many solutions, or no solutions.",CCSS.MATH.CONTENT.8.EE.C.7.A+1,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.036,
8,"Solve linear equations with rational number coefficients, including equations whose solutions require expanding expressions using the distributive property and collecting like terms",CCSS.MATH.CONTENT.8.EE.C.7.B+3,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.124,
8,"Understand that solutions to a system of two linear equations in two variables correspond to points of intersection of their graphs, because points of intersection satisfy both equations simultaneously.",CCSS.MATH.CONTENT.8.EE.C.8.A,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.061,
8,Create scatter plots,CCSS.MATH.CONTENT.8.SP.A.1+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,Solve systems of two linear equations by graphing.,CCSS.MATH.CONTENT.8.EE.C.8.B+1,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.054,
8,Solve systems of two linear equations in two variables using substitution.,CCSS.MATH.CONTENT.8.EE.C.8.B+2,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.084,
8,Solve systems of two linear equations in two variables by using Elimination.,CCSS.MATH.CONTENT.8.EE.C.8.B+3,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.081,
8,Solve real-world problems leading to two linear equations in two variables. ,CCSS.MATH.CONTENT.8.EE.C.8.C+1,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.098,
8,Determine whether a number is rational or irrational.,CCSS.MATH.CONTENT.8.NS.A.1+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,Convert a decimal expansion which repeats eventually into a rational number.,CCSS.MATH.CONTENT.8.NS.A.1+2,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.106,
8,Estimate positive and negative square roots.,CCSS.MATH.CONTENT.8.NS.A.2+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.087,
8,Graph irrational numbers on the number line.,CCSS.MATH.CONTENT.8.NS.A.2+2,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.149,
8,Compare rational and irrational numbers.,CCSS.MATH.CONTENT.8.NS.A.2+3,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.095,
8,Order rational and irrational numbers.,CCSS.MATH.CONTENT.8.NS.A.2+4,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.095,
8,Use rational approximations of irrational numbers to calculate and approximate expressions involving irrational numbers.,CCSS.MATH.CONTENT.8.NS.A.2+5,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.050,
8,Evaluate square roots of small perfect squares.,CCSS.MATH.CONTENT.8.EE.A.2+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,"Use square root symbols to represent solutions to equations of the form x^2 = p, where p is a positive rational number.",CCSS.MATH.CONTENT.8.EE.A.2+3,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.088,
8,Identify rational and irrational square roots.,CCSS.MATH.CONTENT.8.EE.A.2+5,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.087,
8,Evaluate cube roots of small perfect cubes.,CCSS.MATH.CONTENT.8.EE.A.2+2,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.000,
8,"Use cube root symbols to represent solutions to equations of the form x^3 = p, where p is a positive rational number. ",CCSS.MATH.CONTENT.8.EE.A.2+4,Skill: Pre-Algebra | Problem Type: Simplifying exponents | Sequence: 3,Very Low,0.158,
8,Use the Pythagorean Theorem and its converse.,CCSS.MATH.CONTENT.8.G.B.6+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.229,
8,Solve real-world problems using the Pythagorean Theorem in two dimensions.,CCSS.MATH.CONTENT.8.G.B.7+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.119,
8,Apply the Pythagorean Theorem to find the distance between two points in a coordinate system where the unknown distance between the points is the hypotenuse.,CCSS.MATH.CONTENT.8.G.B.8+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.278,
8,Use the Pythagorean Theorem to find the hypotenuse of one of the legs of a right triangle in a three dimensional shape.,CCSS.MATH.CONTENT.8.G.B.7+2,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.209,
8,Solve real-world problems using the Pythagorean Theorem in three dimensions.,CCSS.MATH.CONTENT.8.G.B.7+3,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.119,
8,Apply the formulas for the volume of 3D shapes to solve mathematical problems.,CCSS.MATH.CONTENT.8.G.C.9+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.268,
8,Apply the formulas for the volume of 3D shapes to solve real-world problems.,CCSS.MATH.CONTENT.8.G.C.9+2,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.260,
8,Apply the formulas for volume of 3D shapes to find the volume of composite shapes.,CCSS.MATH.CONTENT.8.G.C.9+3,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.217,
8,"For scatter plots of bivariate measurement data, identify patterns of clustering. ",CCSS.MATH.CONTENT.8.SP.A.1+2,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.070,
8,"For scatter plots of bivariate measurement data, identify outliers.",CCSS.MATH.CONTENT.8.SP.A.1+3,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.084,
8,"For scatter plots of bivariate measurement data, identify whether there exists a positive, negative or no association, and whether there is a linear or nonlinear association.",CCSS.MATH.CONTENT.8.SP.A.1+4,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Very Low,0.082,
8,Write an equation for the line of best fit for a scatterplot.,CCSS.MATH.CONTENT.8.SP.A.2+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.272,
8,Use the equation of a linear model to solve problems in the context of bivariate measurement data. Interpret the significance of the slope and intercept in the context of the problem.,CCSS.MATH.CONTENT.8.SP.A.3+1,Skill: Pre-Algebra | Problem Type: Name the base and the exponent from expanded notation examples and the reverse | Sequence: 1,Low,0.298,
8,Interpret data on a two-way table.,CCSS.MATH.CONTENT.8.SP.A.4+1,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.062,
8,Create two way tables to represent data.,CCSS.MATH.CONTENT.8.SP.A.4+2,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.082,
8,Interpret a two-way table to determine probability.,CCSS.MATH.CONTENT.8.SP.A.4+3,Skill: Pre-Algebra | Problem Type: Combining exponents | Sequence: 2,Very Low,0.082,
